reading data...
done.
creating training artifacts...
Using cached encoded data file: train_5_error.pkl
Using cached encoded data file: test_5_error.pkl
done.
training bert_kg model...
run 1 start -- seed=0
initialized continuityBERT with 628261 parameters.
/home/azureuser/.local/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
epoch 1 time: 1.53e+02s, train loss: 24.7, metrics: {'f1': 0.0, 'f1_macro': 0.4892446120689655, 'prec_macro': 0.5, 'rec_macro': 0.49456383800335285, 'f1_micro': 0.978489224137931, 'prec_micro': 0.978489224137931, 'rec_micro': 0.978489224137931}
epoch 88 time: 1.51e+02s, train loss: 24.05, metrics: {'f1': 0.24048358111419704, 'f1_macro': 0.8163056017411798, 'prec_macro': 0.5728711998344287, 'rec_macro': 0.6151651218302078, 'f1_micro': 0.9799612068965518, 'prec_micro': 0.9799612068965518, 'rec_micro': 0.9799612068965518}
epoch 89 time: 1.52e+02s, train loss: 24.04, metrics: {'f1': 0.2486142810564069, 'f1_macro': 0.8242490052899725, 'prec_macro': 0.5755559788575663, 'rec_macro': 0.6192740085638296, 'f1_micro': 0.9801336206896551, 'prec_micro': 0.9801336206896551, 'rec_micro': 0.9801336206896551}
epoch 90 time: 1.51e+02s, train loss: 24.05, metrics: {'f1': 0.24523071906081853, 'f1_macro': 0.8199229392860805, 'prec_macro': 0.5744830558254023, 'rec_macro': 0.6175603981551628, 'f1_micro': 0.9800474137931035, 'prec_micro': 0.9800474137931035, 'rec_micro': 0.9800474137931035}
epoch 91 time: 1.51e+02s, train loss: 24.07, metrics: {'f1': 0.24572266579762103, 'f1_macro': 0.819651131708198, 'prec_macro': 0.5746790314467876, 'rec_macro': 0.6178063273622199, 'f1_micro': 0.9800474137931035, 'prec_micro': 0.9800474137931035, 'rec_micro': 0.9800474137931035}
epoch 92 time: 1.51e+02s, train loss: 24.06, metrics: {'f1': 0.26026846716501884, 'f1_macro': 0.8200062375130837, 'prec_macro': 0.5801779250925797, 'rec_macro': 0.6251083422964208, 'f1_micro': 0.9801659482758621, 'prec_micro': 0.9801659482758621, 'rec_micro': 0.9801659482758621}
epoch 93 time: 1.51e+02s, train loss: 24.06, metrics: {'f1': 0.2591979831403135, 'f1_macro': 0.7942461409451509, 'prec_macro': 0.5812315115321279, 'rec_macro': 0.6244624636074076, 'f1_micro': 0.9797349137931034, 'prec_micro': 0.9797349137931034, 'rec_micro': 0.9797349137931034}
epoch 94 time: 1.52e+02s, train loss: 24.09, metrics: {'f1': 0.24529039318377238, 'f1_macro': 0.7698630052356219, 'prec_macro': 0.5772304533004926, 'rec_macro': 0.6173704336147674, 'f1_micro': 0.9791918103448276, 'prec_micro': 0.9791918103448276, 'rec_micro': 0.9791918103448276}
epoch 95 time: 1.53e+02s, train loss: 24.15, metrics: {'f1': 0.16666666666666666, 'f1_macro': 0.711301093365861, 'prec_macro': 0.5499225098712114, 'rec_macro': 0.5777365221506315, 'f1_micro': 0.9779094827586207, 'prec_micro': 0.9779094827586207, 'rec_micro': 0.9779094827586207}
epoch 96 time: 1.52e+02s, train loss: 24.41, metrics: {'f1': 0.10541847692433806, 'f1_macro': 0.6348395742530625, 'prec_macro': 0.5304766923742191, 'rec_macro': 0.5467510663265195, 'f1_micro': 0.9764806034482758, 'prec_micro': 0.9764806034482758, 'rec_micro': 0.9764806034482758}
epoch 97 time: 1.53e+02s, train loss: 24.34, metrics: {'f1': 0.1519402740175568, 'f1_macro': 0.6998878314247007, 'prec_macro': 0.544976302273662, 'rec_macro': 0.5703265052987422, 'f1_micro': 0.9777219827586207, 'prec_micro': 0.9777219827586207, 'rec_micro': 0.9777219827586207}
epoch 98 time: 1.52e+02s, train loss: 24.23, metrics: {'f1': 0.17883241645455292, 'f1_macro': 0.7380977020356135, 'prec_macro': 0.553332337412199, 'rec_macro': 0.5839560801018022, 'f1_micro': 0.9784461206896552, 'prec_micro': 0.9784461206896552, 'rec_micro': 0.9784461206896552}
epoch 99 time: 1.52e+02s, train loss: 24.22, metrics: {'f1': 0.19520604170087014, 'f1_macro': 0.7605852049297213, 'prec_macro': 0.5584486792197955, 'rec_macro': 0.5922504289599066, 'f1_micro': 0.9788706896551724, 'prec_micro': 0.9788706896551724, 'rec_micro': 0.9788706896551724}
epoch 100 time: 1.52e+02s, train loss: 24.21, metrics: {'f1': 0.19978606105488356, 'f1_macro': 0.7699743011002909, 'prec_macro': 0.5597605276177386, 'rec_macro': 0.594583737599693, 'f1_micro': 0.9790409482758621, 'prec_micro': 0.9790409482758621, 'rec_micro': 0.9790409482758621}
post-training summary -- best {'f1': 0.2758401019270585, 'f1_macro': 0.8271110173394527, 'prec_macro': 0.5858342754259177, 'rec_macro': 0.6329530514157699, 'f1_micro': 0.9804008620689655, 'prec_micro': 0.9804008620689655, 'rec_micro': 0.9804008620689655}
run 2 start -- seed=1
initialized continuityBERT with 628261 parameters.
/home/azureuser/.local/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
epoch 1 time: 1.48e+02s, train loss: 24.71, metrics: {'f1': 0.0, 'f1_macro': 0.4892446120689655, 'prec_macro': 0.5, 'rec_macro': 0.49456383800335285, 'f1_micro': 0.978489224137931, 'prec_micro': 0.978489224137931, 'rec_micro': 0.978489224137931}
epoch 2 time: 1.49e+02s, train loss: 24.63, metrics: {'f1': 0.016033254156769598, 'f1_macro': 0.8185973605177193, 'prec_macro': 0.504011456077446, 'rec_macro': 0.5026009808613842, 'f1_micro': 0.978573275862069, 'prec_micro': 0.978573275862069, 'rec_micro': 0.978573275862069}
epoch 3 time: 1.49e+02s, train loss: 24.43, metrics: {'f1': 0.17840144428032167, 'f1_macro': 0.7368554466759762, 'prec_macro': 0.5532222355710362, 'rec_macro': 0.583734546694055, 'f1_micro': 0.9784224137931035, 'prec_micro': 0.9784224137931035, 'rec_micro': 0.9784224137931035}
epoch 4 time: 1.49e+02s, train loss: 24.3, metrics: {'f1': 0.22421812349639134, 'f1_macro': 0.7715368736999113, 'prec_macro': 0.5688315712518233, 'rec_macro': 0.6068257832100812, 'f1_micro': 0.9791508620689655, 'prec_micro': 0.9791508620689655, 'rec_micro': 0.9791508620689655}
epoch 5 time: 1.48e+02s, train loss: 24.25, metrics: {'f1': 0.20048612857262596, 'f1_macro': 0.7971601197561591, 'prec_macro': 0.5590834745639992, 'rec_macro': 0.5950365787486516, 'f1_micro': 0.9794418103448276, 'prec_micro': 0.9794418103448276, 'rec_micro': 0.9794418103448276}
epoch 6 time: 1.5e+02s, train loss: 24.2, metrics: {'f1': 0.25396322130627774, 'f1_macro': 0.7949041569185704, 'prec_macro': 0.5791148621227605, 'rec_macro': 0.6218405987936351, 'f1_micro': 0.9797155172413793, 'prec_micro': 0.9797155172413793, 'rec_micro': 0.9797155172413793}
epoch 7 time: 1.51e+02s, train loss: 24.17, metrics: {'f1': 0.23304291181499875, 'f1_macro': 0.8018276972624798, 'prec_macro': 0.5707291953800585, 'rec_macro': 0.6113785026652929, 'f1_micro': 0.9797004310344828, 'prec_micro': 0.9797004310344828, 'rec_micro': 0.9797004310344828}
epoch 8 time: 1.51e+02s, train loss: 24.12, metrics: {'f1': 0.21993070450420724, 'f1_macro': 0.801940964735473, 'prec_macro': 0.5658870454627196, 'rec_macro': 0.6048030926498422, 'f1_micro': 0.9796206896551725, 'prec_micro': 0.9796206896551725, 'rec_micro': 0.9796206896551725}
epoch 9 time: 1.49e+02s, train loss: 24.11, metrics: {'f1': 0.23143322475570036, 'f1_macro': 0.7997773431940943, 'prec_macro': 0.570218332092147, 'rec_macro': 0.6105632904017002, 'f1_micro': 0.9796594827586207, 'prec_micro': 0.9796594827586207, 'rec_micro': 0.9796594827586207}
epoch 10 time: 1.5e+02s, train loss: 24.11, metrics: {'f1': 0.262879684418146, 'f1_macro': 0.8001931862274716, 'prec_macro': 0.5823264600742375, 'rec_macro': 0.6263361905006635, 'f1_micro': 0.9798642241379311, 'prec_micro': 0.9798642241379311, 'rec_micro': 0.9798642241379311}
epoch 11 time: 1.5e+02s, train loss: 24.09, metrics: {'f1': 0.226966661192314, 'f1_macro': 0.8052095527168116, 'prec_macro': 0.5683340003955751, 'rec_macro': 0.6083436855559636, 'f1_micro': 0.9797112068965518, 'prec_micro': 0.9797112068965518, 'rec_micro': 0.9797112068965518}
epoch 12 time: 1.49e+02s, train loss: 24.09, metrics: {'f1': 0.2254149120634134, 'f1_macro': 0.8110952353216883, 'prec_macro': 0.567537446096098, 'rec_macro': 0.6075862022553211, 'f1_micro': 0.9797823275862069, 'prec_micro': 0.9797823275862069, 'rec_micro': 0.9797823275862069}
epoch 13 time: 1.5e+02s, train loss: 24.07, metrics: {'f1': 0.24301023285794862, 'f1_macro': 0.801109609704791, 'prec_macro': 0.5745281567036601, 'rec_macro': 0.6163745392813677, 'f1_micro': 0.9797521551724138, 'prec_micro': 0.9797521551724138, 'rec_micro': 0.9797521551724138}
epoch 14 time: 1.49e+02s, train loss: 24.07, metrics: {'f1': 0.23869918699186993, 'f1_macro': 0.807296170186576, 'prec_macro': 0.5726025400302228, 'rec_macro': 0.6142365652115623, 'f1_micro': 0.9798189655172413, 'prec_micro': 0.9798189655172413, 'rec_micro': 0.9798189655172413}
epoch 15 time: 1.49e+02s, train loss: 24.07, metrics: {'f1': 0.23307345096430038, 'f1_macro': 0.8128723163702725, 'prec_macro': 0.5702717568080478, 'rec_macro': 0.6114347125210172, 'f1_micro': 0.9798599137931034, 'prec_micro': 0.9798599137931034, 'rec_micro': 0.9798599137931034}
epoch 16 time: 1.49e+02s, train loss: 24.06, metrics: {'f1': 0.245914900501537, 'f1_macro': 0.8100291319968249, 'prec_macro': 0.5751964766791174, 'rec_macro': 0.6178670105791952, 'f1_micro': 0.9799094827586207, 'prec_micro': 0.9799094827586207, 'rec_micro': 0.9799094827586207}
epoch 17 time: 1.49e+02s, train loss: 24.06, metrics: {'f1': 0.24525998860769796, 'f1_macro': 0.8172960231682511, 'prec_macro': 0.5746113158579875, 'rec_macro': 0.617565623558057, 'f1_micro': 0.980010775862069, 'prec_micro': 0.980010775862069, 'rec_micro': 0.980010775862069}
epoch 18 time: 1.49e+02s, train loss: 24.05, metrics: {'f1': 0.26443914081145586, 'f1_macro': 0.811958609212736, 'prec_macro': 0.5822373081760885, 'rec_macro': 0.6271694846536771, 'f1_micro': 0.9800732758620689, 'prec_micro': 0.9800732758620689, 'rec_micro': 0.9800732758620689}
epoch 19 time: 1.49e+02s, train loss: 24.05, metrics: {'f1': 0.23021701460516547, 'f1_macro': 0.8169444919298663, 'prec_macro': 0.5690645295823462, 'rec_macro': 0.610015596760711, 'f1_micro': 0.9798943965517242, 'prec_micro': 0.9798943965517242, 'rec_micro': 0.9798943965517242}
epoch 20 time: 1.48e+02s, train loss: 24.06, metrics: {'f1': 0.23723821989528796, 'f1_macro': 0.813990277193881, 'prec_macro': 0.5717647007538803, 'rec_macro': 0.6135283453938667, 'f1_micro': 0.9799051724137932, 'prec_micro': 0.9799051724137932, 'rec_micro': 0.9799051724137932}
epoch 21 time: 1.49e+02s, train loss: 24.06, metrics: {'f1': 0.2348052794525012, 'f1_macro': 0.8049688932304302, 'prec_macro': 0.5712488688719484, 'rec_macro': 0.6122744681989598, 'f1_micro': 0.9797586206896551, 'prec_micro': 0.9797586206896551, 'rec_micro': 0.9797586206896551}
epoch 22 time: 1.49e+02s, train loss: 24.04, metrics: {'f1': 0.23583360628889613, 'f1_macro': 0.8134771047616982, 'prec_macro': 0.5712659514964389, 'rec_macro': 0.6128217374742274, 'f1_micro': 0.9798879310344828, 'prec_micro': 0.9798879310344828, 'rec_micro': 0.9798879310344828}
epoch 23 time: 1.49e+02s, train loss: 24.04, metrics: {'f1': 0.23584672435105067, 'f1_macro': 0.8229163697525481, 'prec_macro': 0.5708899816026616, 'rec_macro': 0.6128609348527212, 'f1_micro': 0.9800150862068966, 'prec_micro': 0.9800150862068966, 'rec_micro': 0.9800150862068966}
epoch 24 time: 1.49e+02s, train loss: 24.03, metrics: {'f1': 0.2575721057282879, 'f1_macro': 0.8159440213464102, 'prec_macro': 0.5793521741381419, 'rec_macro': 0.6237393761561871, 'f1_micro': 0.9800840517241379, 'prec_micro': 0.9800840517241379, 'rec_micro': 0.9800840517241379}
epoch 25 time: 1.51e+02s, train loss: 24.03, metrics: {'f1': 0.2653272741768317, 'f1_macro': 0.8157342470042882, 'prec_macro': 0.5823694355271969, 'rec_macro': 0.6276306317151433, 'f1_micro': 0.9801400862068965, 'prec_micro': 0.9801400862068965, 'rec_micro': 0.9801400862068965}
epoch 26 time: 1.51e+02s, train loss: 24.02, metrics: {'f1': 0.2513758497895759, 'f1_macro': 0.8178187467042912, 'prec_macro': 0.5768925673913503, 'rec_macro': 0.6206368351699604, 'f1_micro': 0.9800646551724138, 'prec_micro': 0.9800646551724138, 'rec_micro': 0.9800646551724138}
epoch 27 time: 1.5e+02s, train loss: 24.02, metrics: {'f1': 0.23598381636528776, 'f1_macro': 0.8261879930647313, 'prec_macro': 0.5708140193019144, 'rec_macro': 0.6129405318695753, 'f1_micro': 0.9800581896551724, 'prec_micro': 0.9800581896551724, 'rec_micro': 0.9800581896551724}
epoch 28 time: 1.5e+02s, train loss: 24.01, metrics: {'f1': 0.247282830759173, 'f1_macro': 0.826158431038758, 'prec_macro': 0.5749757609218914, 'rec_macro': 0.618612275744113, 'f1_micro': 0.9801487068965518, 'prec_micro': 0.9801487068965518, 'rec_micro': 0.9801487068965518}
epoch 29 time: 1.49e+02s, train loss: 24.01, metrics: {'f1': 0.2659972906207666, 'f1_macro': 0.8159543149676972, 'prec_macro': 0.5826188101559175, 'rec_macro': 0.6279677916655677, 'f1_micro': 0.9801487068965518, 'prec_micro': 0.9801487068965518, 'rec_micro': 0.9801487068965518}
epoch 30 time: 1.5e+02s, train loss: 24.01, metrics: {'f1': 0.24916374316716974, 'f1_macro': 0.8263021222410595, 'prec_macro': 0.5756704858007181, 'rec_macro': 0.6195569901485097, 'f1_micro': 0.9801659482758621, 'prec_micro': 0.9801659482758621, 'rec_micro': 0.9801659482758621}
epoch 31 time: 1.5e+02s, train loss: 24.01, metrics: {'f1': 0.25085130533484673, 'f1_macro': 0.8195945966080825, 'prec_macro': 0.5766096167142452, 'rec_macro': 0.6203801448075705, 'f1_micro': 0.9800862068965517, 'prec_micro': 0.9800862068965517, 'rec_micro': 0.9800862068965517}
epoch 32 time: 1.5e+02s, train loss: 24.02, metrics: {'f1': 0.25087051583124137, 'f1_macro': 0.8179364410074152, 'prec_macro': 0.5766954904944677, 'rec_macro': 0.6203836607459566, 'f1_micro': 0.9800625, 'prec_micro': 0.9800625, 'rec_micro': 0.9800625}
epoch 33 time: 1.5e+02s, train loss: 24.01, metrics: {'f1': 0.23672131147540987, 'f1_macro': 0.816128229917867, 'prec_macro': 0.5714839526277697, 'rec_macro': 0.6132765762443657, 'f1_micro': 0.9799310344827586, 'prec_micro': 0.9799310344827586, 'rec_micro': 0.9799310344827586}
epoch 34 time: 1.49e+02s, train loss: 24.01, metrics: {'f1': 0.23468879668049794, 'f1_macro': 0.8324379415291183, 'prec_macro': 0.5701132502621354, 'rec_macro': 0.6123102807574115, 'f1_micro': 0.980125, 'prec_micro': 0.980125, 'rec_micro': 0.980125}
epoch 35 time: 1.49e+02s, train loss: 24.02, metrics: {'f1': 0.25487498988591306, 'f1_macro': 0.8220557871708147, 'prec_macro': 0.5780155856043578, 'rec_macro': 0.622408777356042, 'f1_micro': 0.9801530172413793, 'prec_micro': 0.9801530172413793, 'rec_micro': 0.9801530172413793}
epoch 36 time: 1.5e+02s, train loss: 24.02, metrics: {'f1': 0.2742569586412958, 'f1_macro': 0.8096682583793097, 'prec_macro': 0.5862724288224433, 'rec_macro': 0.6320863174514098, 'f1_micro': 0.9801077586206897, 'prec_micro': 0.9801077586206897, 'rec_micro': 0.9801077586206897}
epoch 37 time: 1.49e+02s, train loss: 24.02, metrics: {'f1': 0.25474914758889433, 'f1_macro': 0.8265762362482387, 'prec_macro': 0.5777535591617011, 'rec_macro': 0.6223619165619145, 'f1_micro': 0.9802155172413793, 'prec_micro': 0.9802155172413793, 'rec_micro': 0.9802155172413793}
epoch 38 time: 1.5e+02s, train loss: 24.01, metrics: {'f1': 0.25747052172508483, 'f1_macro': 0.8228602978535582, 'prec_macro': 0.5789629889383971, 'rec_macro': 0.6237146081449244, 'f1_micro': 0.9801853448275862, 'prec_micro': 0.9801853448275862, 'rec_micro': 0.9801853448275862}
epoch 39 time: 1.49e+02s, train loss: 24.01, metrics: {'f1': 0.2580072609923356, 'f1_macro': 0.8221134757916952, 'prec_macro': 0.5792046546386369, 'rec_macro': 0.6239812682329648, 'f1_micro': 0.9801788793103449, 'prec_micro': 0.9801788793103449, 'rec_micro': 0.9801788793103449}
epoch 40 time: 1.49e+02s, train loss: 24.01, metrics: {'f1': 0.25012149684108215, 'f1_macro': 0.8172888893784114, 'prec_macro': 0.5764428120392552, 'rec_macro': 0.6200053453971284, 'f1_micro': 0.9800474137931035, 'prec_micro': 0.9800474137931035, 'rec_micro': 0.9800474137931035}
epoch 41 time: 1.49e+02s, train loss: 24.01, metrics: {'f1': 0.2448679152694856, 'f1_macro': 0.8240724175309685, 'prec_macro': 0.5741676303754101, 'rec_macro': 0.6173928612058244, 'f1_micro': 0.9801012931034483, 'prec_micro': 0.9801012931034483, 'rec_micro': 0.9801012931034483}
epoch 42 time: 1.5e+02s, train loss: 24.0, metrics: {'f1': 0.24027516173941527, 'f1_macro': 0.8197048916185343, 'prec_macro': 0.57264935709314, 'rec_macro': 0.6150725495142316, 'f1_micro': 0.9800064655172414, 'prec_micro': 0.9800064655172414, 'rec_micro': 0.9800064655172414}
epoch 43 time: 1.49e+02s, train loss: 24.0, metrics: {'f1': 0.24007855330987643, 'f1_macro': 0.8182362822987823, 'prec_macro': 0.5726383443381672, 'rec_macro': 0.6149687301584582, 'f1_micro': 0.9799849137931035, 'prec_micro': 0.9799849137931035, 'rec_micro': 0.9799849137931035}
epoch 44 time: 1.5e+02s, train loss: 24.01, metrics: {'f1': 0.24057804417439857, 'f1_macro': 0.8240371050071568, 'prec_macro': 0.5725822049963712, 'rec_macro': 0.6152394545407027, 'f1_micro': 0.9800668103448276, 'prec_micro': 0.9800668103448276, 'rec_micro': 0.9800668103448276}
epoch 45 time: 1.49e+02s, train loss: 24.0, metrics: {'f1': 0.2539656977212336, 'f1_macro': 0.8143169677154232, 'prec_macro': 0.5780519019872028, 'rec_macro': 0.6219232200566115, 'f1_micro': 0.9800323275862068, 'prec_micro': 0.9800323275862068, 'rec_micro': 0.9800323275862068}
epoch 46 time: 1.5e+02s, train loss: 24.0, metrics: {'f1': 0.2637592532990023, 'f1_macro': 0.8258629953960155, 'prec_macro': 0.5812161708008621, 'rec_macro': 0.6268827503798031, 'f1_micro': 0.9802801724137931, 'prec_micro': 0.9802801724137931, 'rec_micro': 0.9802801724137931}
epoch 47 time: 1.5e+02s, train loss: 24.0, metrics: {'f1': 0.25906988069150233, 'f1_macro': 0.831944282450066, 'prec_macro': 0.5791325596564131, 'rec_macro': 0.6245501148774375, 'f1_micro': 0.9803254310344828, 'prec_micro': 0.9803254310344828, 'rec_micro': 0.9803254310344828}
epoch 48 time: 1.5e+02s, train loss: 24.0, metrics: {'f1': 0.25808019441069263, 'f1_macro': 0.8278438539903965, 'prec_macro': 0.5789525396754557, 'rec_macro': 0.6240387593652209, 'f1_micro': 0.980260775862069, 'prec_micro': 0.980260775862069, 'rec_micro': 0.980260775862069}
epoch 49 time: 1.51e+02s, train loss: 24.01, metrics: {'f1': 0.26249799067674007, 'f1_macro': 0.8227320448188449, 'prec_macro': 0.5808935742058547, 'rec_macro': 0.6262378436691147, 'f1_micro': 0.9802241379310345, 'prec_micro': 0.9802241379310345, 'rec_micro': 0.9802241379310345}
epoch 50 time: 1.5e+02s, train loss: 24.0, metrics: {'f1': 0.2750397456279809, 'f1_macro': 0.8238790691714306, 'prec_macro': 0.5857076544522958, 'rec_macro': 0.6325385527641773, 'f1_micro': 0.9803448275862069, 'prec_micro': 0.9803448275862069, 'rec_micro': 0.9803448275862069}
epoch 51 time: 1.5e+02s, train loss: 24.0, metrics: {'f1': 0.26691336175689806, 'f1_macro': 0.8295561539532941, 'prec_macro': 0.5822367961011878, 'rec_macro': 0.6284799942496968, 'f1_micro': 0.9803599137931035, 'prec_micro': 0.9803599137931035, 'rec_micro': 0.9803599137931035}
epoch 52 time: 1.5e+02s, train loss: 24.0, metrics: {'f1': 0.25675235925805406, 'f1_macro': 0.8323103629511133, 'prec_macro': 0.5782429604316983, 'rec_macro': 0.6233876898484418, 'f1_micro': 0.9803103448275862, 'prec_micro': 0.9803103448275862, 'rec_micro': 0.9803103448275862}
epoch 53 time: 1.5e+02s, train loss: 23.99, metrics: {'f1': 0.2687525070196551, 'f1_macro': 0.8281592053851399, 'prec_macro': 0.5830184960357345, 'rec_macro': 0.6293982898055454, 'f1_micro': 0.9803556034482759, 'prec_micro': 0.9803556034482759, 'rec_micro': 0.9803556034482759}
epoch 54 time: 1.51e+02s, train loss: 24.0, metrics: {'f1': 0.2650371435418164, 'f1_macro': 0.8178151574849277, 'prec_macro': 0.5821398838574271, 'rec_macro': 0.6274933445952486, 'f1_micro': 0.9801702586206896, 'prec_micro': 0.9801702586206896, 'rec_micro': 0.9801702586206896}
epoch 55 time: 1.51e+02s, train loss: 24.02, metrics: {'f1': 0.2637711024807799, 'f1_macro': 0.806616251600667, 'prec_macro': 0.5822879411403981, 'rec_macro': 0.6268117187571562, 'f1_micro': 0.9799806034482759, 'prec_micro': 0.9799806034482759, 'rec_micro': 0.9799806034482759}
epoch 56 time: 1.51e+02s, train loss: 24.03, metrics: {'f1': 0.28322032577351725, 'f1_macro': 0.8099201462400445, 'prec_macro': 0.5898853260041351, 'rec_macro': 0.6365854078961504, 'f1_micro': 0.9801788793103449, 'prec_micro': 0.9801788793103449, 'rec_micro': 0.9801788793103449}
epoch 57 time: 1.5e+02s, train loss: 24.02, metrics: {'f1': 0.27863679394130636, 'f1_macro': 0.8187396974691405, 'prec_macro': 0.5874450044328287, 'rec_macro': 0.6343234443637074, 'f1_micro': 0.9802931034482759, 'prec_micro': 0.9802931034482759, 'rec_micro': 0.9802931034482759}
epoch 58 time: 1.51e+02s, train loss: 24.0, metrics: {'f1': 0.2728573700111306, 'f1_macro': 0.8214248303902609, 'prec_macro': 0.584993106614518, 'rec_macro': 0.6314331747381695, 'f1_micro': 0.9802887931034483, 'prec_micro': 0.9802887931034483, 'rec_micro': 0.9802887931034483}
epoch 59 time: 1.52e+02s, train loss: 24.02, metrics: {'f1': 0.2585397442124008, 'f1_macro': 0.8274129649486119, 'prec_macro': 0.5791474140213437, 'rec_macro': 0.6242679390447333, 'f1_micro': 0.9802586206896552, 'prec_micro': 0.9802586206896552, 'rec_micro': 0.9802586206896552}
epoch 60 time: 1.52e+02s, train loss: 24.02, metrics: {'f1': 0.2533701477992529, 'f1_macro': 0.8252132661893783, 'prec_macro': 0.5772971961566222, 'rec_macro': 0.6216647940220265, 'f1_micro': 0.9801853448275862, 'prec_micro': 0.9801853448275862, 'rec_micro': 0.9801853448275862}
epoch 61 time: 1.51e+02s, train loss: 24.03, metrics: {'f1': 0.25097402597402596, 'f1_macro': 0.8213476212474595, 'prec_macro': 0.5765738381148662, 'rec_macro': 0.6204481347762842, 'f1_micro': 0.9801120689655173, 'prec_micro': 0.9801120689655173, 'rec_micro': 0.9801120689655173}
epoch 62 time: 1.52e+02s, train loss: 24.01, metrics: {'f1': 0.24405679513184586, 'f1_macro': 0.811638034075991, 'prec_macro': 0.5744180805710627, 'rec_macro': 0.6169408938118617, 'f1_micro': 0.9799202586206897, 'prec_micro': 0.9799202586206897, 'rec_micro': 0.9799202586206897}
epoch 63 time: 1.52e+02s, train loss: 24.03, metrics: {'f1': 0.2629330802088277, 'f1_macro': 0.8032724668253, 'prec_macro': 0.5821580163402843, 'rec_macro': 0.6263767282493801, 'f1_micro': 0.9799181034482759, 'prec_micro': 0.9799181034482759, 'rec_micro': 0.9799181034482759}
epoch 64 time: 1.52e+02s, train loss: 24.04, metrics: {'f1': 0.27504111520087715, 'f1_macro': 0.8060043666247664, 'prec_macro': 0.5868306212481726, 'rec_macro': 0.6324633643891071, 'f1_micro': 0.9800495689655172, 'prec_micro': 0.9800495689655172, 'rec_micro': 0.9800495689655172}
epoch 65 time: 1.51e+02s, train loss: 24.02, metrics: {'f1': 0.2619525914021696, 'f1_macro': 0.8217160220958408, 'prec_macro': 0.5807366810103404, 'rec_macro': 0.6259602125602576, 'f1_micro': 0.9802047413793104, 'prec_micro': 0.9802047413793104, 'rec_micro': 0.9802047413793104}
epoch 66 time: 1.51e+02s, train loss: 24.01, metrics: {'f1': 0.2425836141014052, 'f1_macro': 0.8280860401720013, 'prec_macro': 0.5731563787710937, 'rec_macro': 0.6162597651128341, 'f1_micro': 0.980135775862069, 'prec_micro': 0.980135775862069, 'rec_micro': 0.980135775862069}
epoch 67 time: 1.5e+02s, train loss: 24.02, metrics: {'f1': 0.23543027196825655, 'f1_macro': 0.8272207836241143, 'prec_macro': 0.570573454877172, 'rec_macro': 0.6126660205210279, 'f1_micro': 0.9800668103448276, 'prec_micro': 0.9800668103448276, 'rec_micro': 0.9800668103448276}
epoch 68 time: 1.5e+02s, train loss: 24.03, metrics: {'f1': 0.23328123714732252, 'f1_macro': 0.8165563581135059, 'prec_macro': 0.5702001996092899, 'rec_macro': 0.6115518642784381, 'f1_micro': 0.9799116379310345, 'prec_micro': 0.9799116379310345, 'rec_micro': 0.9799116379310345}
epoch 69 time: 1.5e+02s, train loss: 24.02, metrics: {'f1': 0.24400621880369855, 'f1_macro': 0.8236194126819127, 'prec_macro': 0.5738670592903484, 'rec_macro': 0.6169587701016469, 'f1_micro': 0.9800883620689655, 'prec_micro': 0.9800883620689655, 'rec_micro': 0.9800883620689655}
epoch 70 time: 1.51e+02s, train loss: 24.02, metrics: {'f1': 0.24419171405361492, 'f1_macro': 0.8134888108341302, 'prec_macro': 0.5743834032471811, 'rec_macro': 0.6170155350837918, 'f1_micro': 0.979948275862069, 'prec_micro': 0.979948275862069, 'rec_micro': 0.979948275862069}
epoch 71 time: 1.5e+02s, train loss: 24.03, metrics: {'f1': 0.24794598552021474, 'f1_macro': 0.8204259925320528, 'prec_macro': 0.5754772505137933, 'rec_macro': 0.6189249806776399, 'f1_micro': 0.9800754310344828, 'prec_micro': 0.9800754310344828, 'rec_micro': 0.9800754310344828}
epoch 72 time: 1.51e+02s, train loss: 24.04, metrics: {'f1': 0.23678820155673905, 'f1_macro': 0.8156225314263679, 'prec_macro': 0.5715296427066242, 'rec_macro': 0.6133083556061422, 'f1_micro': 0.9799245689655173, 'prec_micro': 0.9799245689655173, 'rec_micro': 0.9799245689655173}
epoch 73 time: 1.51e+02s, train loss: 24.03, metrics: {'f1': 0.23728257302264524, 'f1_macro': 0.8183528655265153, 'prec_macro': 0.5715995608464189, 'rec_macro': 0.6135660090526303, 'f1_micro': 0.9799655172413793, 'prec_micro': 0.9799655172413793, 'rec_micro': 0.9799655172413793}
epoch 74 time: 1.52e+02s, train loss: 24.02, metrics: {'f1': 0.2406862745098039, 'f1_macro': 0.8168162594201145, 'prec_macro': 0.5729245988417642, 'rec_macro': 0.6152686635936807, 'f1_micro': 0.9799698275862069, 'prec_micro': 0.9799698275862069, 'rec_micro': 0.9799698275862069}
