reading data...
done.
creating training artifacts...
Using cached encoded data file: train_2_error.pkl
Using cached encoded data file: test_2_error.pkl
done.
training lstm model...
run 1 start -- seed=0
/home/azureuser/.local/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
epoch 1 time: 5.65e+02s, train loss: 9.879, metrics: {'f1': 0.017094017094017096, 'f1_macro': 0.004310344827586207, 'prec_macro': 0.5, 'rec_macro': 0.008547008547008548, 'f1_micro': 0.008620689655172414, 'prec_micro': 0.008620689655172414, 'rec_micro': 0.008620689655172414}
epoch 89 time: 5.58e+02s, train loss: 8.964, metrics: {'f1': 0.06540210578065468, 'f1_macro': 0.5168915628189207, 'prec_macro': 0.8749032608695653, 'rec_macro': 0.4619384172593057, 'f1_micro': 0.7541745689655173, 'prec_micro': 0.7541745689655173, 'rec_micro': 0.7541745689655173}
epoch 90 time: 5.58e+02s, train loss: 8.964, metrics: {'f1': 0.0654010340278745, 'f1_macro': 0.5168912763396585, 'prec_macro': 0.8749010869565217, 'rec_macro': 0.46193646501586794, 'f1_micro': 0.7541702586206896, 'prec_micro': 0.7541702586206896, 'rec_micro': 0.7541702586206896}
epoch 91 time: 5.58e+02s, train loss: 8.964, metrics: {'f1': 0.06540371347568869, 'f1_macro': 0.5168919925560096, 'prec_macro': 0.8749065217391305, 'rec_macro': 0.4619413456442142, 'f1_micro': 0.7541810344827586, 'prec_micro': 0.7541810344827586, 'rec_micro': 0.7541810344827587}
epoch 92 time: 5.58e+02s, train loss: 8.964, metrics: {'f1': 0.06540692910288767, 'f1_macro': 0.5168928520956975, 'prec_macro': 0.8749130434782608, 'rec_macro': 0.46194720248514803, 'f1_micro': 0.7541939655172414, 'prec_micro': 0.7541939655172414, 'rec_micro': 0.7541939655172414}
epoch 93 time: 5.58e+02s, train loss: 8.964, metrics: {'f1': 0.06540233088006295, 'f1_macro': 0.5168903225580704, 'prec_macro': 0.8748108695652175, 'rec_macro': 0.4619592418830466, 'f1_micro': 0.7542370689655172, 'prec_micro': 0.7542370689655172, 'rec_micro': 0.7542370689655173}
epoch 94 time: 5.58e+02s, train loss: 8.964, metrics: {'f1': 0.06540286690762459, 'f1_macro': 0.5168904658448547, 'prec_macro': 0.8748119565217392, 'rec_macro': 0.46196021802477927, 'f1_micro': 0.754239224137931, 'prec_micro': 0.754239224137931, 'rec_micro': 0.754239224137931}
epoch 95 time: 5.58e+02s, train loss: 8.964, metrics: {'f1': 0.06540018685767673, 'f1_macro': 0.5168897494352062, 'prec_macro': 0.8748065217391305, 'rec_macro': 0.4619553373424742, 'f1_micro': 0.7542284482758621, 'prec_micro': 0.7542284482758621, 'rec_micro': 0.754228448275862}
epoch 96 time: 5.58e+02s, train loss: 8.964, metrics: {'f1': 0.06539965087404422, 'f1_macro': 0.5168896061605579, 'prec_macro': 0.8748054347826087, 'rec_macro': 0.46195436121392003, 'f1_micro': 0.7542262931034482, 'prec_micro': 0.7542262931034482, 'rec_micro': 0.7542262931034482}
epoch 97 time: 5.58e+02s, train loss: 8.964, metrics: {'f1': 0.06541305310097219, 'f1_macro': 0.5168931887550301, 'prec_macro': 0.8748326086956522, 'rec_macro': 0.4619787652186846, 'f1_micro': 0.7542801724137931, 'prec_micro': 0.7542801724137931, 'rec_micro': 0.7542801724137932}
epoch 98 time: 5.59e+02s, train loss: 8.964, metrics: {'f1': 0.06541627045283144, 'f1_macro': 0.5168940488035237, 'prec_macro': 0.8748391304347827, 'rec_macro': 0.4619846224251174, 'f1_micro': 0.7542931034482758, 'prec_micro': 0.7542931034482758, 'rec_micro': 0.7542931034482758}
epoch 99 time: 5.58e+02s, train loss: 8.964, metrics: {'f1': 0.0654012588512982, 'f1_macro': 0.5168900359917838, 'prec_macro': 0.8748086956521739, 'rec_macro': 0.46195728960748894, 'f1_micro': 0.7542327586206896, 'prec_micro': 0.7542327586206896, 'rec_micro': 0.7542327586206896}
epoch 100 time: 5.58e+02s, train loss: 8.964, metrics: {'f1': 0.06540608325751801, 'f1_macro': 0.5168913256165375, 'prec_macro': 0.8748184782608697, 'rec_macro': 0.4619660749305371, 'f1_micro': 0.7542521551724138, 'prec_micro': 0.7542521551724138, 'rec_micro': 0.7542521551724138}
post-training summary -- best {'f1': 0.06550797759066934, 'f1_macro': 0.5169302687856311, 'prec_macro': 0.8758608695652175, 'rec_macro': 0.4619679933715395, 'f1_micro': 0.7541077586206897, 'prec_micro': 0.7541077586206897, 'rec_micro': 0.7541077586206897}
run 2 start -- seed=1
/home/azureuser/.local/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
epoch 1 time: 5.55e+02s, train loss: 9.88, metrics: {'f1': 0.017094017094017096, 'f1_macro': 0.004310344827586207, 'prec_macro': 0.5, 'rec_macro': 0.008547008547008548, 'f1_micro': 0.008620689655172414, 'prec_micro': 0.008620689655172414, 'rec_micro': 0.008620689655172414}
epoch 2 time: 5.56e+02s, train loss: 9.412, metrics: {'f1': 0.060323950781208745, 'f1_macro': 0.5155472674603991, 'prec_macro': 0.8643663043478261, 'rec_macro': 0.4518697152959912, 'f1_micro': 0.7315625, 'prec_micro': 0.7315625, 'rec_micro': 0.7315625}
epoch 3 time: 5.55e+02s, train loss: 9.021, metrics: {'f1': 0.06412206001622059, 'f1_macro': 0.516298013965548, 'prec_macro': 0.8541869565217391, 'rec_macro': 0.46364846726355474, 'f1_micro': 0.7612543103448276, 'prec_micro': 0.7612543103448276, 'rec_micro': 0.7612543103448276}
epoch 4 time: 5.55e+02s, train loss: 9.029, metrics: {'f1': 0.06384775266302935, 'f1_macro': 0.5163991187701197, 'prec_macro': 0.8662434782608696, 'rec_macro': 0.4602915356691156, 'f1_micro': 0.7515, 'prec_micro': 0.7515, 'rec_micro': 0.7515}
epoch 5 time: 5.55e+02s, train loss: 9.021, metrics: {'f1': 0.06307156624021448, 'f1_macro': 0.5162494412358375, 'prec_macro': 0.8686271739130434, 'rec_macro': 0.4578832662262985, 'f1_micro': 0.7454159482758621, 'prec_micro': 0.7454159482758621, 'rec_micro': 0.7454159482758621}
epoch 6 time: 5.55e+02s, train loss: 9.001, metrics: {'f1': 0.06104604462940155, 'f1_macro': 0.5157284224535079, 'prec_macro': 0.8653467391304348, 'rec_macro': 0.4535480863136271, 'f1_micro': 0.7354719827586207, 'prec_micro': 0.7354719827586207, 'rec_micro': 0.7354719827586207}
epoch 7 time: 5.56e+02s, train loss: 8.992, metrics: {'f1': 0.06369426751592357, 'f1_macro': 0.5164341350779977, 'prec_macro': 0.871254347826087, 'rec_macro': 0.4587787681881573, 'f1_micro': 0.7471853448275863, 'prec_micro': 0.7471853448275863, 'rec_micro': 0.7471853448275863}
epoch 8 time: 5.55e+02s, train loss: 8.986, metrics: {'f1': 0.06531461428828858, 'f1_macro': 0.5168629733402884, 'prec_macro': 0.8743543478260869, 'rec_macro': 0.46186067127480834, 'f1_micro': 0.7540689655172413, 'prec_micro': 0.7540689655172413, 'rec_micro': 0.7540689655172413}
epoch 9 time: 5.55e+02s, train loss: 8.989, metrics: {'f1': 0.06532404032793061, 'f1_macro': 0.5168667935741865, 'prec_macro': 0.874466304347826, 'rec_macro': 0.46185741761352794, 'f1_micro': 0.7540452586206896, 'prec_micro': 0.7540452586206896, 'rec_micro': 0.7540452586206895}
epoch 10 time: 5.55e+02s, train loss: 8.992, metrics: {'f1': 0.06524520255863539, 'f1_macro': 0.5168327209812094, 'prec_macro': 0.8733782608695653, 'rec_macro': 0.4619181872158485, 'f1_micro': 0.7543448275862069, 'prec_micro': 0.7543448275862069, 'rec_micro': 0.7543448275862069}
epoch 11 time: 5.55e+02s, train loss: 8.988, metrics: {'f1': 0.06503931847968544, 'f1_macro': 0.5167672742291715, 'prec_macro': 0.8722173913043478, 'rec_macro': 0.46170617899366445, 'f1_micro': 0.7540086206896551, 'prec_micro': 0.7540086206896551, 'rec_micro': 0.754008620689655}
epoch 12 time: 5.55e+02s, train loss: 8.983, metrics: {'f1': 0.0645250398102109, 'f1_macro': 0.5166310654780603, 'prec_macro': 0.8712521739130434, 'rec_macro': 0.46073828632048297, 'f1_micro': 0.7518491379310345, 'prec_micro': 0.7518491379310345, 'rec_micro': 0.7518491379310345}
epoch 13 time: 5.55e+02s, train loss: 8.98, metrics: {'f1': 0.0642181800535421, 'f1_macro': 0.5165477431201655, 'prec_macro': 0.8705206521739131, 'rec_macro': 0.4601878459056758, 'f1_micro': 0.7506443965517241, 'prec_micro': 0.7506443965517241, 'rec_micro': 0.7506443965517241}
epoch 14 time: 5.55e+02s, train loss: 8.981, metrics: {'f1': 0.06409438002504948, 'f1_macro': 0.5165094241321355, 'prec_macro': 0.8698923913043479, 'rec_macro': 0.4600399036756498, 'f1_micro': 0.7503814655172414, 'prec_micro': 0.7503814655172414, 'rec_micro': 0.7503814655172414}
epoch 15 time: 5.55e+02s, train loss: 8.981, metrics: {'f1': 0.06430889033095392, 'f1_macro': 0.5165641485643185, 'prec_macro': 0.8701565217391305, 'rec_macro': 0.46048231075847823, 'f1_micro': 0.7513965517241379, 'prec_micro': 0.7513965517241379, 'rec_micro': 0.751396551724138}
epoch 16 time: 5.55e+02s, train loss: 8.979, metrics: {'f1': 0.06478196177177521, 'f1_macro': 0.5166880507771358, 'prec_macro': 0.87095, 'rec_macro': 0.46139895177266427, 'f1_micro': 0.7534612068965517, 'prec_micro': 0.7534612068965517, 'rec_micro': 0.7534612068965517}
epoch 17 time: 5.55e+02s, train loss: 8.977, metrics: {'f1': 0.0651447569827345, 'f1_macro': 0.5167799381488358, 'prec_macro': 0.8713195652173913, 'rec_macro': 0.46214462153092406, 'f1_micro': 0.755176724137931, 'prec_micro': 0.755176724137931, 'rec_micro': 0.7551767241379309}
epoch 18 time: 5.55e+02s, train loss: 8.977, metrics: {'f1': 0.0651517141731249, 'f1_macro': 0.516794744436512, 'prec_macro': 0.8722608695652174, 'rec_macro': 0.4619524820096577, 'f1_micro': 0.7545862068965518, 'prec_micro': 0.7545862068965518, 'rec_micro': 0.7545862068965518}
epoch 19 time: 5.54e+02s, train loss: 8.975, metrics: {'f1': 0.0650359900750919, 'f1_macro': 0.5167676823463929, 'prec_macro': 0.8723032608695652, 'rec_macro': 0.4616795482654959, 'f1_micro': 0.7539331896551724, 'prec_micro': 0.7539331896551724, 'rec_micro': 0.7539331896551724}
epoch 20 time: 5.55e+02s, train loss: 8.974, metrics: {'f1': 0.06496087137845595, 'f1_macro': 0.5167488924479051, 'prec_macro': 0.8722423913043478, 'rec_macro': 0.4615213697214058, 'f1_micro': 0.7535668103448275, 'prec_micro': 0.7535668103448275, 'rec_micro': 0.7535668103448274}
epoch 21 time: 5.56e+02s, train loss: 8.973, metrics: {'f1': 0.06526848671126378, 'f1_macro': 0.5168298700598265, 'prec_macro': 0.8727760869565218, 'rec_macro': 0.46210375786479574, 'f1_micro': 0.7548706896551725, 'prec_micro': 0.7548706896551725, 'rec_micro': 0.7548706896551725}
epoch 22 time: 5.55e+02s, train loss: 8.973, metrics: {'f1': 0.0652837045624594, 'f1_macro': 0.5168326457162312, 'prec_macro': 0.8727141304347826, 'rec_macro': 0.46215187054811974, 'f1_micro': 0.7549935344827586, 'prec_micro': 0.7549935344827586, 'rec_micro': 0.7549935344827585}
epoch 23 time: 5.55e+02s, train loss: 8.971, metrics: {'f1': 0.06519865728847779, 'f1_macro': 0.5168124873667282, 'prec_macro': 0.8727271739130436, 'rec_macro': 0.46195614127502915, 'f1_micro': 0.7545280172413793, 'prec_micro': 0.7545280172413793, 'rec_micro': 0.7545280172413793}
epoch 24 time: 5.56e+02s, train loss: 8.97, metrics: {'f1': 0.06525526808902331, 'f1_macro': 0.5168250383427472, 'prec_macro': 0.8726565217391304, 'rec_macro': 0.4621001537760339, 'f1_micro': 0.7548793103448276, 'prec_micro': 0.7548793103448276, 'rec_micro': 0.7548793103448276}
epoch 25 time: 5.55e+02s, train loss: 8.97, metrics: {'f1': 0.06508381261367546, 'f1_macro': 0.5167817707043716, 'prec_macro': 0.8724934782608695, 'rec_macro': 0.46174648926690187, 'f1_micro': 0.7540646551724138, 'prec_micro': 0.7540646551724138, 'rec_micro': 0.7540646551724137}
epoch 26 time: 5.55e+02s, train loss: 8.97, metrics: {'f1': 0.06526372966166558, 'f1_macro': 0.5168208292538743, 'prec_macro': 0.8722097826086956, 'rec_macro': 0.462217738483797, 'f1_micro': 0.7552219827586207, 'prec_micro': 0.7552219827586207, 'rec_micro': 0.7552219827586207}
epoch 27 time: 5.56e+02s, train loss: 8.97, metrics: {'f1': 0.06510873305911079, 'f1_macro': 0.5167897337887315, 'prec_macro': 0.8726369565217391, 'rec_macro': 0.4617715217659325, 'f1_micro': 0.7541034482758621, 'prec_micro': 0.7541034482758621, 'rec_micro': 0.7541034482758622}
epoch 28 time: 5.55e+02s, train loss: 8.969, metrics: {'f1': 0.0652182834442739, 'f1_macro': 0.5168190337375019, 'prec_macro': 0.8728597826086957, 'rec_macro': 0.46197144190212536, 'f1_micro': 0.7545452586206897, 'prec_micro': 0.7545452586206897, 'rec_micro': 0.7545452586206897}
epoch 29 time: 5.55e+02s, train loss: 8.968, metrics: {'f1': 0.0652368405932711, 'f1_macro': 0.5168252941398133, 'prec_macro': 0.8729902173913044, 'rec_macro': 0.4619847922766347, 'f1_micro': 0.7545581896551724, 'prec_micro': 0.7545581896551724, 'rec_micro': 0.7545581896551724}
epoch 30 time: 5.56e+02s, train loss: 8.966, metrics: {'f1': 0.06530498591364739, 'f1_macro': 0.5168603994457339, 'prec_macro': 0.8743347826086957, 'rec_macro': 0.4618431081230487, 'f1_micro': 0.7540301724137931, 'prec_micro': 0.7540301724137931, 'rec_micro': 0.7540301724137932}
epoch 31 time: 5.55e+02s, train loss: 8.966, metrics: {'f1': 0.0653126048906681, 'f1_macro': 0.5168650375973675, 'prec_macro': 0.8745358695652174, 'rec_macro': 0.46181610781830096, 'f1_micro': 0.7539375, 'prec_micro': 0.7539375, 'rec_micro': 0.7539375}
epoch 32 time: 5.55e+02s, train loss: 8.966, metrics: {'f1': 0.06532971937208788, 'f1_macro': 0.5168696123388019, 'prec_macro': 0.874570652173913, 'rec_macro': 0.46184733203618006, 'f1_micro': 0.7540064655172414, 'prec_micro': 0.7540064655172414, 'rec_micro': 0.7540064655172414}
epoch 33 time: 5.55e+02s, train loss: 8.966, metrics: {'f1': 0.06534705381136527, 'f1_macro': 0.5168729455066456, 'prec_macro': 0.8745130434782609, 'rec_macro': 0.46189937882591536, 'f1_micro': 0.7541379310344828, 'prec_micro': 0.7541379310344828, 'rec_micro': 0.7541379310344827}
epoch 34 time: 5.56e+02s, train loss: 8.967, metrics: {'f1': 0.0655048718222339, 'f1_macro': 0.5169177344495726, 'prec_macro': 0.8750184782608696, 'rec_macro': 0.4621457329166132, 'f1_micro': 0.7546487068965517, 'prec_micro': 0.7546487068965517, 'rec_micro': 0.7546487068965517}
epoch 35 time: 5.55e+02s, train loss: 8.966, metrics: {'f1': 0.06539214802553407, 'f1_macro': 0.5168876005702926, 'prec_macro': 0.8747902173913044, 'rec_macro': 0.4619406956908258, 'f1_micro': 0.7541961206896551, 'prec_micro': 0.7541961206896551, 'rec_micro': 0.754196120689655}
epoch 36 time: 5.55e+02s, train loss: 8.965, metrics: {'f1': 0.06536868132767852, 'f1_macro': 0.5168839297925581, 'prec_macro': 0.8749282608695652, 'rec_macro': 0.4618570774351475, 'f1_micro': 0.753978448275862, 'prec_micro': 0.753978448275862, 'rec_micro': 0.753978448275862}
epoch 37 time: 5.55e+02s, train loss: 8.966, metrics: {'f1': 0.06525221484847495, 'f1_macro': 0.5168528026738848, 'prec_macro': 0.8746913043478262, 'rec_macro': 0.4616443834866174, 'f1_micro': 0.7535086206896552, 'prec_micro': 0.7535086206896552, 'rec_micro': 0.7535086206896552}
epoch 38 time: 5.54e+02s, train loss: 8.967, metrics: {'f1': 0.06522875816993466, 'f1_macro': 0.516846534034034, 'prec_macro': 0.8746434782608696, 'rec_macro': 0.4616014694523954, 'f1_micro': 0.7534137931034482, 'prec_micro': 0.7534137931034482, 'rec_micro': 0.7534137931034482}
epoch 39 time: 5.55e+02s, train loss: 8.966, metrics: {'f1': 0.06536761093826757, 'f1_macro': 0.5168836437007076, 'prec_macro': 0.8749260869565217, 'rec_macro': 0.4618551255495448, 'f1_micro': 0.7539741379310345, 'prec_micro': 0.7539741379310345, 'rec_micro': 0.7539741379310345}
epoch 40 time: 5.55e+02s, train loss: 8.965, metrics: {'f1': 0.06533634784888102, 'f1_macro': 0.5168700835856087, 'prec_macro': 0.8744913043478261, 'rec_macro': 0.46187986137884063, 'f1_micro': 0.7540948275862069, 'prec_micro': 0.7540948275862069, 'rec_micro': 0.7540948275862069}
epoch 41 time: 5.55e+02s, train loss: 8.965, metrics: {'f1': 0.06542102068603488, 'f1_macro': 0.5168927192089982, 'prec_macro': 0.8746630434782608, 'rec_macro': 0.46203407792050954, 'f1_micro': 0.7544353448275862, 'prec_micro': 0.7544353448275862, 'rec_micro': 0.7544353448275862}
epoch 42 time: 5.55e+02s, train loss: 8.975, metrics: {'f1': 0.06537232735315804, 'f1_macro': 0.5168823023703696, 'prec_macro': 0.87475, 'rec_macro': 0.4619045821496474, 'f1_micro': 0.7541163793103448, 'prec_micro': 0.7541163793103448, 'rec_micro': 0.7541163793103448}
epoch 43 time: 5.55e+02s, train loss: 9.684, metrics: {'f1': 0.017543705756967044, 'f1_macro': 0.5044247396040743, 'prec_macro': 0.5130391304347826, 'rec_macro': 0.034187322501107446, 'f1_micro': 0.03447413793103448, 'prec_micro': 0.03447413793103448, 'rec_micro': 0.03447413793103448}
epoch 44 time: 5.55e+02s, train loss: 9.822, metrics: {'f1': 0.017698801791118744, 'f1_macro': 0.5044642059963215, 'prec_macro': 0.5173826086956522, 'rec_macro': 0.04244660420990079, 'f1_micro': 0.043086206896551724, 'prec_micro': 0.043086206896551724, 'rec_micro': 0.043086206896551724}
epoch 45 time: 5.55e+02s, train loss: 9.802, metrics: {'f1': 0.017869188604818426, 'f1_macro': 0.5045075704645953, 'prec_macro': 0.5220673913043479, 'rec_macro': 0.05120383323957791, 'f1_micro': 0.052375, 'prec_micro': 0.052375, 'rec_micro': 0.052375}
epoch 46 time: 5.55e+02s, train loss: 9.583, metrics: {'f1': 0.051361437811935945, 'f1_macro': 0.5131757724402228, 'prec_macro': 0.8392250000000001, 'rec_macro': 0.4300693199891991, 'f1_micro': 0.6817133620689655, 'prec_micro': 0.6817133620689655, 'rec_micro': 0.6817133620689655}
epoch 47 time: 5.55e+02s, train loss: 9.08, metrics: {'f1': 0.0588291739557268, 'f1_macro': 0.5151321870632258, 'prec_macro': 0.8595467391304348, 'rec_macro': 0.4489708648398309, 'f1_micro': 0.7252004310344827, 'prec_micro': 0.7252004310344827, 'rec_micro': 0.7252004310344827}
epoch 48 time: 5.55e+02s, train loss: 9.049, metrics: {'f1': 0.0601713789588917, 'f1_macro': 0.5154889168411264, 'prec_macro': 0.8628315217391305, 'rec_macro': 0.451846872064969, 'f1_micro': 0.7317133620689655, 'prec_micro': 0.7317133620689655, 'rec_micro': 0.7317133620689654}
epoch 49 time: 5.55e+02s, train loss: 9.033, metrics: {'f1': 0.061112133480554526, 'f1_macro': 0.5157392375535637, 'prec_macro': 0.8650478260869565, 'rec_macro': 0.45379549982820283, 'f1_micro': 0.7361077586206897, 'prec_micro': 0.7361077586206897, 'rec_micro': 0.7361077586206897}
epoch 50 time: 5.55e+02s, train loss: 9.021, metrics: {'f1': 0.06192874463719455, 'f1_macro': 0.5159553759681826, 'prec_macro': 0.8668260869565217, 'rec_macro': 0.4554667092582572, 'f1_micro': 0.7398793103448276, 'prec_micro': 0.7398793103448276, 'rec_micro': 0.7398793103448276}
epoch 51 time: 5.55e+02s, train loss: 9.073, metrics: {'f1': 0.06315730899782984, 'f1_macro': 0.5155716371381295, 'prec_macro': 0.8164717391304348, 'rec_macro': 0.46999659995926846, 'f1_micro': 0.7822931034482759, 'prec_micro': 0.7822931034482759, 'rec_micro': 0.7822931034482757}
epoch 52 time: 5.56e+02s, train loss: 9.162, metrics: {'f1': 0.06295454761519959, 'f1_macro': 0.5154112723737311, 'prec_macro': 0.8074880434782609, 'rec_macro': 0.4715821335995574, 'f1_micro': 0.7875754310344828, 'prec_micro': 0.7875754310344828, 'rec_micro': 0.7875754310344828}
epoch 53 time: 5.56e+02s, train loss: 9.145, metrics: {'f1': 0.06410881801125703, 'f1_macro': 0.5158454612827956, 'prec_macro': 0.8193173913043479, 'rec_macro': 0.4713251662493587, 'f1_micro': 0.7849870689655173, 'prec_micro': 0.7849870689655173, 'rec_micro': 0.7849870689655173}
epoch 54 time: 5.55e+02s, train loss: 9.106, metrics: {'f1': 0.06621827841519246, 'f1_macro': 0.5159276055238784, 'prec_macro': 0.7774989130434782, 'rec_macro': 0.48391107122948934, 'f1_micro': 0.8219676724137931, 'prec_micro': 0.8219676724137931, 'rec_micro': 0.8219676724137931}
epoch 55 time: 5.55e+02s, train loss: 9.129, metrics: {'f1': 0.06337261432048162, 'f1_macro': 0.5163060665877416, 'prec_macro': 0.8676260869565218, 'rec_macro': 0.45884497470352376, 'f1_micro': 0.7478534482758621, 'prec_micro': 0.7478534482758621, 'rec_micro': 0.7478534482758621}
epoch 56 time: 5.55e+02s, train loss: 9.005, metrics: {'f1': 0.06301940158581347, 'f1_macro': 0.5162222827193432, 'prec_macro': 0.8675978260869566, 'rec_macro': 0.4579970458001001, 'f1_micro': 0.7458318965517241, 'prec_micro': 0.7458318965517241, 'rec_micro': 0.7458318965517241}
epoch 57 time: 5.55e+02s, train loss: 9.014, metrics: {'f1': 0.06354104978688975, 'f1_macro': 0.5161592059549076, 'prec_macro': 0.8542967391304348, 'rec_macro': 0.4623040296557975, 'f1_micro': 0.7580323275862069, 'prec_micro': 0.7580323275862069, 'rec_micro': 0.7580323275862069}
epoch 58 time: 5.55e+02s, train loss: 9.001, metrics: {'f1': 0.06534551035810289, 'f1_macro': 0.51669999489991, 'prec_macro': 0.861979347826087, 'rec_macro': 0.4646412320940949, 'f1_micro': 0.7624547413793104, 'prec_micro': 0.7624547413793104, 'rec_micro': 0.7624547413793104}
epoch 59 time: 5.55e+02s, train loss: 9.102, metrics: {'f1': 0.05554279296526023, 'f1_macro': 0.5133249068910821, 'prec_macro': 0.7881445652173913, 'rec_macro': 0.4592906772941109, 'f1_micro': 0.7607693965517242, 'prec_micro': 0.7607693965517242, 'rec_micro': 0.7607693965517243}
epoch 60 time: 5.55e+02s, train loss: 9.465, metrics: {'f1': 0.06542573582655364, 'f1_macro': 0.5160802044942875, 'prec_macro': 0.5756641304347826, 'rec_macro': 0.520584375879354, 'f1_micro': 0.9527133620689655, 'prec_micro': 0.9527133620689655, 'rec_micro': 0.9527133620689655}
epoch 61 time: 5.55e+02s, train loss: 9.797, metrics: {'f1': 0.03529062870699882, 'f1_macro': 0.5174766821240177, 'prec_macro': 0.5120217391304348, 'rec_macro': 0.5141142654376714, 'f1_micro': 0.9859784482758621, 'prec_micro': 0.9859784482758621, 'rec_micro': 0.9859784482758621}
epoch 62 time: 5.56e+02s, train loss: 9.879, metrics: {'f1': 0.003865668035757429, 'f1_macro': 0.5244739652301261, 'prec_macro': 0.5008576086956521, 'rec_macro': 0.49970143773640346, 'f1_micro': 0.991114224137931, 'prec_micro': 0.991114224137931, 'rec_micro': 0.991114224137931}
epoch 63 time: 5.56e+02s, train loss: 9.891, metrics: {'f1': 0.0029097963142580016, 'f1_macro': 0.5198885185946522, 'prec_macro': 0.5006217391304347, 'rec_macro': 0.4992294912843452, 'f1_micro': 0.9911379310344828, 'prec_micro': 0.9911379310344828, 'rec_micro': 0.9911379310344828}
epoch 64 time: 5.56e+02s, train loss: 9.892, metrics: {'f1': 0.0014818473697209187, 'f1_macro': 0.5263046779350687, 'prec_macro': 0.500325, 'rec_macro': 0.4985530370978012, 'f1_micro': 0.9912866379310344, 'prec_micro': 0.9912866379310344, 'rec_micro': 0.9912866379310344}
epoch 65 time: 5.57e+02s, train loss: 9.892, metrics: {'f1': 0.056400331766657444, 'f1_macro': 0.5274206611355744, 'prec_macro': 0.5222065217391304, 'rec_macro': 0.524493469502272, 'f1_micro': 0.9852887931034483, 'prec_micro': 0.9852887931034483, 'rec_micro': 0.9852887931034483}
/home/azureuser/.local/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
epoch 66 time: 5.57e+02s, train loss: 9.866, metrics: {'f1': 0.0, 'f1_macro': 0.4956896551724138, 'prec_macro': 0.5, 'rec_macro': 0.49783549783549785, 'f1_micro': 0.9913793103448276, 'prec_micro': 0.9913793103448276, 'rec_micro': 0.9913793103448276}
/home/azureuser/.local/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
epoch 67 time: 5.56e+02s, train loss: 9.828, metrics: {'f1': 0.0, 'f1_macro': 0.4956896551724138, 'prec_macro': 0.5, 'rec_macro': 0.49783549783549785, 'f1_micro': 0.9913793103448276, 'prec_micro': 0.9913793103448276, 'rec_micro': 0.9913793103448276}
