reading data...
done.
creating training artifacts...
Using cached encoded data file: train_1_error.pkl
Using cached encoded data file: test_1_error.pkl
done.
training bert model...
run 1 start -- seed=0
initialized continuityBERT with 527361 parameters.
/home/azureuser/.local/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
epoch 1 time: 1.27e+02s, train loss: 4.944, metrics: {'f1': 0.0, 'f1_macro': 0.4978448275862069, 'prec_macro': 0.5, 'rec_macro': 0.4989200863930886, 'f1_micro': 0.9956896551724138, 'prec_micro': 0.9956896551724138, 'rec_micro': 0.9956896551724138}
epoch 88 time: 1.26e+02s, train loss: 4.687, metrics: {'f1': 0.21001221001221, 'f1_macro': 0.6009258146692956, 'prec_macro': 0.6056980519480519, 'rec_macro': 0.6032553838821799, 'f1_micro': 0.9930280172413793, 'prec_micro': 0.9930280172413793, 'rec_micro': 0.9930280172413793}
epoch 89 time: 1.25e+02s, train loss: 4.698, metrics: {'f1': 0.1994609164420485, 'f1_macro': 0.5960651959758554, 'prec_macro': 0.5999383116883117, 'rec_macro': 0.5979624460900906, 'f1_micro': 0.9929590517241379, 'prec_micro': 0.9929590517241379, 'rec_micro': 0.9929590517241379}
epoch 90 time: 1.26e+02s, train loss: 4.69, metrics: {'f1': 0.2022854364211038, 'f1_macro': 0.5967235343580916, 'prec_macro': 0.6021634199134199, 'rec_macro': 0.5993670681581105, 'f1_micro': 0.9929288793103448, 'prec_micro': 0.9929288793103448, 'rec_micro': 0.9929288793103448}
epoch 91 time: 1.27e+02s, train loss: 4.68, metrics: {'f1': 0.1943162496963809, 'f1_macro': 0.59274127092436, 'prec_macro': 0.5981417748917749, 'rec_macro': 0.5953629841214967, 'f1_micro': 0.9928512931034483, 'prec_micro': 0.9928512931034483, 'rec_micro': 0.9928512931034483}
epoch 92 time: 1.28e+02s, train loss: 4.683, metrics: {'f1': 0.20132325141776936, 'f1_macro': 0.5937257884748902, 'prec_macro': 0.6045454545454546, 'rec_macro': 0.5988321620340226, 'f1_micro': 0.9927155172413793, 'prec_micro': 0.9927155172413793, 'rec_micro': 0.9927155172413793}
epoch 93 time: 1.28e+02s, train loss: 4.699, metrics: {'f1': 0.19403335682405448, 'f1_macro': 0.5897746440535253, 'prec_macro': 0.601254329004329, 'rec_macro': 0.595159560144284, 'f1_micro': 0.9926056034482759, 'prec_micro': 0.9926056034482759, 'rec_micro': 0.9926056034482759}
epoch 94 time: 1.26e+02s, train loss: 4.705, metrics: {'f1': 0.1878845243729295, 'f1_macro': 0.5874377076621236, 'prec_macro': 0.5972705627705628, 'rec_macro': 0.5920846649819538, 'f1_micro': 0.9926034482758621, 'prec_micro': 0.9926034482758621, 'rec_micro': 0.9926034482758621}
epoch 95 time: 1.28e+02s, train loss: 4.698, metrics: {'f1': 0.1929781487846796, 'f1_macro': 0.5930507068518732, 'prec_macro': 0.5964318181818182, 'rec_macro': 0.5947102542041648, 'f1_micro': 0.992915948275862, 'prec_micro': 0.992915948275862, 'rec_micro': 0.992915948275862}
epoch 96 time: 1.28e+02s, train loss: 4.708, metrics: {'f1': 0.19356435643564357, 'f1_macro': 0.5940918405633966, 'prec_macro': 0.595965367965368, 'rec_macro': 0.5950191148817466, 'f1_micro': 0.9929784482758621, 'prec_micro': 0.9929784482758621, 'rec_micro': 0.9929784482758621}
epoch 97 time: 1.26e+02s, train loss: 4.748, metrics: {'f1': 0.16965822473567738, 'f1_macro': 0.5816628962367161, 'prec_macro': 0.5843863636363636, 'rec_macro': 0.5830015989009532, 'f1_micro': 0.9927219827586207, 'prec_micro': 0.9927219827586207, 'rec_micro': 0.9927219827586207}
epoch 98 time: 1.26e+02s, train loss: 4.772, metrics: {'f1': 0.15944540727902948, 'f1_macro': 0.5771441040153111, 'prec_macro': 0.5786417748917749, 'rec_macro': 0.5778855048832903, 'f1_micro': 0.9926831896551724, 'prec_micro': 0.9926831896551724, 'rec_micro': 0.9926831896551724}
epoch 99 time: 1.25e+02s, train loss: 4.789, metrics: {'f1': 0.16007761338830948, 'f1_macro': 0.5759123666383108, 'prec_macro': 0.5805595238095238, 'rec_macro': 0.5781646394619366, 'f1_micro': 0.9925366379310345, 'prec_micro': 0.9925366379310345, 'rec_micro': 0.9925366379310345}
epoch 100 time: 1.24e+02s, train loss: 4.779, metrics: {'f1': 0.14839476813317481, 'f1_macro': 0.5689206485222962, 'prec_macro': 0.5759512987012987, 'rec_macro': 0.5722591834917846, 'f1_micro': 0.9922823275862069, 'prec_micro': 0.9922823275862069, 'rec_micro': 0.9922823275862069}
post-training summary -- best {'f1': 0.23172479694218825, 'f1_macro': 0.609292940586565, 'prec_macro': 0.6194090909090909, 'rec_macro': 0.6141217883482772, 'f1_micro': 0.9930689655172413, 'prec_micro': 0.9930689655172413, 'rec_micro': 0.9930689655172413}
run 2 start -- seed=1
initialized continuityBERT with 527361 parameters.
/home/azureuser/.local/lib/python3.8/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
epoch 1 time: 1.23e+02s, train loss: 4.944, metrics: {'f1': 0.0, 'f1_macro': 0.4978448275862069, 'prec_macro': 0.5, 'rec_macro': 0.4989200863930886, 'f1_micro': 0.9956896551724138, 'prec_micro': 0.9956896551724138, 'rec_micro': 0.9956896551724138}
epoch 2 time: 1.23e+02s, train loss: 4.907, metrics: {'f1': 0.11276473955352033, 'f1_macro': 0.5639812243168063, 'prec_macro': 0.5478463203463203, 'rec_macro': 0.5547057987215156, 'f1_micro': 0.9933189655172414, 'prec_micro': 0.9933189655172414, 'rec_micro': 0.9933189655172414}
epoch 3 time: 1.23e+02s, train loss: 4.838, metrics: {'f1': 0.14822601839684624, 'f1_macro': 0.5762578205724886, 'prec_macro': 0.5688517316017316, 'rec_macro': 0.5723595913591144, 'f1_micro': 0.9930150862068966, 'prec_micro': 0.9930150862068966, 'rec_micro': 0.9930150862068966}
epoch 4 time: 1.22e+02s, train loss: 4.808, metrics: {'f1': 0.18035796236805876, 'f1_macro': 0.5815928071247128, 'prec_macro': 0.5961233766233767, 'rec_macro': 0.5882453315665369, 'f1_micro': 0.992301724137931, 'prec_micro': 0.992301724137931, 'rec_micro': 0.992301724137931}
epoch 5 time: 1.25e+02s, train loss: 4.784, metrics: {'f1': 0.19672897196261682, 'f1_macro': 0.5906146506350777, 'prec_macro': 0.6032380952380952, 'rec_macro': 0.596503532445605, 'f1_micro': 0.9925905172413793, 'prec_micro': 0.9925905172413793, 'rec_micro': 0.9925905172413793}
epoch 6 time: 1.24e+02s, train loss: 4.763, metrics: {'f1': 0.19219078793546876, 'f1_macro': 0.5885296007187741, 'prec_macro': 0.6007305194805195, 'rec_macro': 0.5942252445831245, 'f1_micro': 0.9925538793103448, 'prec_micro': 0.9925538793103448, 'rec_micro': 0.9925538793103448}
epoch 7 time: 1.24e+02s, train loss: 4.742, metrics: {'f1': 0.19506407214048413, 'f1_macro': 0.5910979342758481, 'prec_macro': 0.6007987012987013, 'rec_macro': 0.5956961130317895, 'f1_micro': 0.9926896551724138, 'prec_micro': 0.9926896551724138, 'rec_micro': 0.9926896551724138}
epoch 8 time: 1.23e+02s, train loss: 4.728, metrics: {'f1': 0.19440685611186287, 'f1_macro': 0.5868377384296213, 'prec_macro': 0.605582251082251, 'rec_macro': 0.5952696193189272, 'f1_micro': 0.992301724137931, 'prec_micro': 0.992301724137931, 'rec_micro': 0.992301724137931}
epoch 9 time: 1.2e+02s, train loss: 4.714, metrics: {'f1': 0.1890595009596929, 'f1_macro': 0.5891284311689451, 'prec_macro': 0.5965800865800865, 'rec_macro': 0.5927004135441265, 'f1_micro': 0.9927155172413793, 'prec_micro': 0.9927155172413793, 'rec_micro': 0.9927155172413793}
epoch 10 time: 1.2e+02s, train loss: 4.702, metrics: {'f1': 0.1984221850346641, 'f1_macro': 0.5933366320998952, 'prec_macro': 0.60183658008658, 'rec_macro': 0.5973963391625009, 'f1_micro': 0.9927737068965518, 'prec_micro': 0.9927737068965518, 'rec_micro': 0.9927737068965518}
epoch 11 time: 1.19e+02s, train loss: 4.696, metrics: {'f1': 0.20221473278767452, 'f1_macro': 0.5957825093261139, 'prec_macro': 0.6031233766233767, 'rec_macro': 0.5993137774190515, 'f1_micro': 0.9928577586206897, 'prec_micro': 0.9928577586206897, 'rec_micro': 0.9928577586206897}
epoch 12 time: 1.19e+02s, train loss: 4.691, metrics: {'f1': 0.1981981981981982, 'f1_macro': 0.5948583938202573, 'prec_macro': 0.5999101731601731, 'rec_macro': 0.5973169663196539, 'f1_micro': 0.9929030172413793, 'prec_micro': 0.9929030172413793, 'rec_micro': 0.9929030172413793}
epoch 13 time: 1.19e+02s, train loss: 4.685, metrics: {'f1': 0.20861784789263008, 'f1_macro': 0.5968899126430489, 'prec_macro': 0.6087976190476191, 'rec_macro': 0.6024897146988214, 'f1_micro': 0.9927564655172414, 'prec_micro': 0.9927564655172414, 'rec_micro': 0.9927564655172414}
epoch 14 time: 1.19e+02s, train loss: 4.683, metrics: {'f1': 0.21744382701135537, 'f1_macro': 0.6035113467849578, 'prec_macro': 0.6106720779220779, 'rec_macro': 0.6069689441737111, 'f1_micro': 0.9930193965517241, 'prec_micro': 0.9930193965517241, 'rec_micro': 0.9930193965517241}
epoch 15 time: 1.19e+02s, train loss: 4.673, metrics: {'f1': 0.20871670702179174, 'f1_macro': 0.599475179030825, 'prec_macro': 0.6059112554112553, 'rec_macro': 0.6025897064068662, 'f1_micro': 0.9929568965517241, 'prec_micro': 0.9929568965517241, 'rec_micro': 0.9929568965517241}
epoch 16 time: 1.22e+02s, train loss: 4.67, metrics: {'f1': 0.21101364522417154, 'f1_macro': 0.6012029702536696, 'prec_macro': 0.6064415584415584, 'rec_macro': 0.603754460874401, 'f1_micro': 0.993021551724138, 'prec_micro': 0.993021551724138, 'rec_micro': 0.993021551724138}
epoch 17 time: 1.2e+02s, train loss: 4.667, metrics: {'f1': 0.2065795839380745, 'f1_macro': 0.5983439854963309, 'prec_macro': 0.6049025974025974, 'rec_macro': 0.601514642759087, 'f1_micro': 0.9929310344827587, 'prec_micro': 0.9929310344827587, 'rec_micro': 0.9929310344827587}
epoch 18 time: 1.2e+02s, train loss: 4.668, metrics: {'f1': 0.21234334358004256, 'f1_macro': 0.5990384068170788, 'prec_macro': 0.6103235930735931, 'rec_macro': 0.6043687357809887, 'f1_micro': 0.9928211206896552, 'prec_micro': 0.9928211206896552, 'rec_micro': 0.9928211206896552}
epoch 19 time: 1.2e+02s, train loss: 4.667, metrics: {'f1': 0.21980676328502416, 'f1_macro': 0.6046358264490068, 'prec_macro': 0.6119264069264069, 'rec_macro': 0.6081552812809855, 'f1_micro': 0.9930387931034482, 'prec_micro': 0.9930387931034482, 'rec_micro': 0.9930387931034482}
epoch 20 time: 1.2e+02s, train loss: 4.657, metrics: {'f1': 0.21357333981999513, 'f1_macro': 0.6022893568674399, 'prec_macro': 0.6079404761904762, 'rec_macro': 0.6050370008480215, 'f1_micro': 0.9930323275862069, 'prec_micro': 0.9930323275862069, 'rec_micro': 0.9930323275862069}
epoch 21 time: 1.21e+02s, train loss: 4.658, metrics: {'f1': 0.21850718153991053, 'f1_macro': 0.6015855492692656, 'prec_macro': 0.6140703463203463, 'rec_macro': 0.6074571148721774, 'f1_micro': 0.9928469827586207, 'prec_micro': 0.9928469827586207, 'rec_micro': 0.9928469827586207}
epoch 22 time: 1.23e+02s, train loss: 4.659, metrics: {'f1': 0.2230714115118223, 'f1_macro': 0.6051074983704388, 'prec_macro': 0.6148885281385281, 'rec_macro': 0.6097750680510943, 'f1_micro': 0.992989224137931, 'prec_micro': 0.992989224137931, 'rec_micro': 0.992989224137931}
epoch 23 time: 1.21e+02s, train loss: 4.649, metrics: {'f1': 0.21937046004842614, 'f1_macro': 0.6046633145049961, 'prec_macro': 0.6114350649350649, 'rec_macro': 0.6079403957942889, 'f1_micro': 0.9930517241379311, 'prec_micro': 0.9930517241379311, 'rec_micro': 0.9930517241379311}
epoch 24 time: 1.22e+02s, train loss: 4.658, metrics: {'f1': 0.20910871694417238, 'f1_macro': 0.6007445263581173, 'prec_macro': 0.6049567099567099, 'rec_macro': 0.6028063640656683, 'f1_micro': 0.9930387931034482, 'prec_micro': 0.9930387931034482, 'rec_micro': 0.9930387931034482}
epoch 25 time: 1.23e+02s, train loss: 4.662, metrics: {'f1': 0.21021897810218979, 'f1_macro': 0.6006722944128488, 'prec_macro': 0.6061839826839827, 'rec_macro': 0.603352786413335, 'f1_micro': 0.9930043103448276, 'prec_micro': 0.9930043103448276, 'rec_micro': 0.9930043103448276}
epoch 26 time: 1.21e+02s, train loss: 4.661, metrics: {'f1': 0.2180826896865061, 'f1_macro': 0.5982702817792236, 'prec_macro': 0.6179199134199134, 'rec_macro': 0.6071779800460144, 'f1_micro': 0.9925818965517241, 'prec_micro': 0.9925818965517241, 'rec_micro': 0.9925818965517241}
epoch 27 time: 1.22e+02s, train loss: 4.66, metrics: {'f1': 0.21057623903248757, 'f1_macro': 0.5984505439800605, 'prec_macro': 0.6090811688311688, 'rec_macro': 0.6034862894327717, 'f1_micro': 0.9928254310344827, 'prec_micro': 0.9928254310344827, 'rec_micro': 0.9928254310344827}
epoch 28 time: 1.22e+02s, train loss: 4.659, metrics: {'f1': 0.207942238267148, 'f1_macro': 0.598534479343782, 'prec_macro': 0.6061352813852814, 'rec_macro': 0.6021899761929292, 'f1_micro': 0.9929073275862069, 'prec_micro': 0.9929073275862069, 'rec_micro': 0.9929073275862069}
epoch 29 time: 1.21e+02s, train loss: 4.657, metrics: {'f1': 0.2171484090357056, 'f1_macro': 0.6038927636866112, 'prec_macro': 0.6099426406926407, 'rec_macro': 0.60682993603364, 'f1_micro': 0.9930538793103448, 'prec_micro': 0.9930538793103448, 'rec_micro': 0.9930538793103448}
epoch 30 time: 1.24e+02s, train loss: 4.652, metrics: {'f1': 0.21971153846153849, 'f1_macro': 0.6041165450917746, 'prec_macro': 0.6124069264069264, 'rec_macro': 0.6080989715168794, 'f1_micro': 0.9930043103448276, 'prec_micro': 0.9930043103448276, 'rec_micro': 0.9930043103448276}
epoch 31 time: 1.27e+02s, train loss: 4.648, metrics: {'f1': 0.2170542635658915, 'f1_macro': 0.6035830387275216, 'prec_macro': 0.6101818181818182, 'rec_macro': 0.6067779717261413, 'f1_micro': 0.9930344827586207, 'prec_micro': 0.9930344827586207, 'rec_micro': 0.9930344827586207}
epoch 32 time: 1.27e+02s, train loss: 4.642, metrics: {'f1': 0.21211384091461932, 'f1_macro': 0.601575545620062, 'prec_macro': 0.6071872294372295, 'rec_macro': 0.6043040042520079, 'f1_micro': 0.9930193965517241, 'prec_micro': 0.9930193965517241, 'rec_micro': 0.9930193965517241}
epoch 33 time: 1.27e+02s, train loss: 4.641, metrics: {'f1': 0.20363101079489695, 'f1_macro': 0.5982361802496217, 'prec_macro': 0.6019523809523809, 'rec_macro': 0.600058867405579, 'f1_micro': 0.9930043103448276, 'prec_micro': 0.9930043103448276, 'rec_micro': 0.9930043103448276}
epoch 34 time: 1.28e+02s, train loss: 4.641, metrics: {'f1': 0.21055155875299758, 'f1_macro': 0.5994620579260368, 'prec_macro': 0.6078766233766234, 'rec_macro': 0.6034940662907579, 'f1_micro': 0.9929051724137931, 'prec_micro': 0.9929051724137931, 'rec_micro': 0.9929051724137931}
epoch 35 time: 1.31e+02s, train loss: 4.638, metrics: {'f1': 0.21793635486981677, 'f1_macro': 0.6035382911687865, 'prec_macro': 0.6111645021645021, 'rec_macro': 0.6072124849646858, 'f1_micro': 0.9930086206896551, 'prec_micro': 0.9930086206896551, 'rec_micro': 0.9930086206896551}
epoch 36 time: 1.32e+02s, train loss: 4.634, metrics: {'f1': 0.21102888517545956, 'f1_macro': 0.5992725049094386, 'prec_macro': 0.6086093073593074, 'rec_macro': 0.603725656786305, 'f1_micro': 0.9928771551724138, 'prec_micro': 0.9928771551724138, 'rec_micro': 0.9928771551724138}
epoch 37 time: 1.31e+02s, train loss: 4.637, metrics: {'f1': 0.2150170648464164, 'f1_macro': 0.6032124931227891, 'prec_macro': 0.608452380952381, 'rec_macro': 0.6057659158140154, 'f1_micro': 0.9930603448275862, 'prec_micro': 0.9930603448275862, 'rec_micro': 0.9930603448275862}
epoch 38 time: 1.31e+02s, train loss: 4.635, metrics: {'f1': 0.21256750122729504, 'f1_macro': 0.6026914975769704, 'prec_macro': 0.606474025974026, 'rec_macro': 0.604547680841826, 'f1_micro': 0.9930862068965517, 'prec_micro': 0.9930862068965517, 'rec_micro': 0.9930862068965517}
epoch 39 time: 1.3e+02s, train loss: 4.647, metrics: {'f1': 0.2080078125, 'f1_macro': 0.5999183201611702, 'prec_macro': 0.6046926406926407, 'rec_macro': 0.602248312595248, 'f1_micro': 0.9930086206896551, 'prec_micro': 0.9930086206896551, 'rec_micro': 0.9930086206896551}
epoch 40 time: 1.31e+02s, train loss: 4.646, metrics: {'f1': 0.2198824681684623, 'f1_macro': 0.6060466511522173, 'prec_macro': 0.6104805194805195, 'rec_macro': 0.6082170513663218, 'f1_micro': 0.9931336206896552, 'prec_micro': 0.9931336206896552, 'rec_micro': 0.9931336206896552}
epoch 41 time: 1.31e+02s, train loss: 4.646, metrics: {'f1': 0.22145328719723184, 'f1_macro': 0.6078020949989769, 'prec_macro': 0.6102705627705628, 'rec_macro': 0.6090220132815222, 'f1_micro': 0.9932112068965517, 'prec_micro': 0.9932112068965517, 'rec_micro': 0.9932112068965517}
epoch 42 time: 1.32e+02s, train loss: 4.662, metrics: {'f1': 0.2224395013444146, 'f1_macro': 0.6071272100722948, 'prec_macro': 0.6119794372294373, 'rec_macro': 0.6094982607852163, 'f1_micro': 0.9931443965517242, 'prec_micro': 0.9931443965517242, 'rec_micro': 0.9931443965517242}
epoch 43 time: 1.32e+02s, train loss: 4.649, metrics: {'f1': 0.21790065604498596, 'f1_macro': 0.6008510078706643, 'prec_macro': 0.6142987012987013, 'rec_macro': 0.6071435269156784, 'f1_micro': 0.9928060344827586, 'prec_micro': 0.9928060344827586, 'rec_micro': 0.9928060344827586}
epoch 44 time: 1.32e+02s, train loss: 4.662, metrics: {'f1': 0.20550458715596331, 'f1_macro': 0.5932342907159295, 'prec_macro': 0.609930735930736, 'rec_macro': 0.6008771041102237, 'f1_micro': 0.9925344827586207, 'prec_micro': 0.9925344827586207, 'rec_micro': 0.9925344827586207}
epoch 45 time: 1.32e+02s, train loss: 4.671, metrics: {'f1': 0.21554855897311698, 'f1_macro': 0.602825788764772, 'prec_macro': 0.6094274891774891, 'rec_macro': 0.6060213291287705, 'f1_micro': 0.9930193965517241, 'prec_micro': 0.9930193965517241, 'rec_micro': 0.9930193965517241}
epoch 46 time: 1.32e+02s, train loss: 4.651, metrics: {'f1': 0.21724137931034482, 'f1_macro': 0.6053513863650598, 'prec_macro': 0.6084978354978355, 'rec_macro': 0.6069008810095894, 'f1_micro': 0.9931508620689655, 'prec_micro': 0.9931508620689655, 'rec_micro': 0.9931508620689655}
epoch 47 time: 1.31e+02s, train loss: 4.654, metrics: {'f1': 0.21881946159545565, 'f1_macro': 0.6064162692601078, 'prec_macro': 0.6090119047619047, 'rec_macro': 0.6076980599407236, 'f1_micro': 0.9931831896551724, 'prec_micro': 0.9931831896551724, 'rec_micro': 0.9931831896551724}
epoch 48 time: 1.31e+02s, train loss: 4.666, metrics: {'f1': 0.21668264621284755, 'f1_macro': 0.6023756167559675, 'prec_macro': 0.6111385281385282, 'rec_macro': 0.606572595594376, 'f1_micro': 0.9929568965517241, 'prec_micro': 0.9929568965517241, 'rec_micro': 0.9929568965517241}
epoch 49 time: 1.31e+02s, train loss: 4.676, metrics: {'f1': 0.21012048192771085, 'f1_macro': 0.599702158407416, 'prec_macro': 0.6071450216450217, 'rec_macro': 0.6032861434372008, 'f1_micro': 0.9929353448275862, 'prec_micro': 0.9929353448275862, 'rec_micro': 0.9929353448275862}
epoch 50 time: 1.31e+02s, train loss: 4.67, metrics: {'f1': 0.20586797066014673, 'f1_macro': 0.5990084959279232, 'prec_macro': 0.603443722943723, 'rec_macro': 0.6011762383633774, 'f1_micro': 0.993, 'prec_micro': 0.993, 'rec_micro': 0.993}
epoch 51 time: 1.31e+02s, train loss: 4.674, metrics: {'f1': 0.21698113207547168, 'f1_macro': 0.6010110385110385, 'prec_macro': 0.6130735930735931, 'rec_macro': 0.60669356248703, 'f1_micro': 0.9928448275862068, 'prec_micro': 0.9928448275862068, 'rec_micro': 0.9928448275862068}
epoch 52 time: 1.31e+02s, train loss: 4.689, metrics: {'f1': 0.20646319569120286, 'f1_macro': 0.5919798951554818, 'prec_macro': 0.6128398268398269, 'rec_macro': 0.6013172331807886, 'f1_micro': 0.9923793103448276, 'prec_micro': 0.9923793103448276, 'rec_micro': 0.9923793103448276}
epoch 53 time: 1.32e+02s, train loss: 4.693, metrics: {'f1': 0.20109439124487005, 'f1_macro': 0.590725441853312, 'prec_macro': 0.6081450216450216, 'rec_macro': 0.5986502992999453, 'f1_micro': 0.992448275862069, 'prec_micro': 0.992448275862069, 'rec_micro': 0.992448275862069}
epoch 54 time: 1.33e+02s, train loss: 4.696, metrics: {'f1': 0.19108280254777069, 'f1_macro': 0.5859346531501486, 'prec_macro': 0.6028614718614719, 'rec_macro': 0.5936163338207344, 'f1_micro': 0.9923362068965518, 'prec_micro': 0.9923362068965518, 'rec_micro': 0.9923362068965518}
epoch 55 time: 1.32e+02s, train loss: 4.699, metrics: {'f1': 0.19967494775946135, 'f1_macro': 0.5914943610259218, 'prec_macro': 0.6054686147186147, 'rec_macro': 0.5979715941989275, 'f1_micro': 0.9925711206896551, 'prec_micro': 0.9925711206896551, 'rec_micro': 0.9925711206896551}
epoch 56 time: 1.31e+02s, train loss: 4.701, metrics: {'f1': 0.19212523719165084, 'f1_macro': 0.5896538685222109, 'prec_macro': 0.5992900432900433, 'rec_macro': 0.5942191140536381, 'f1_micro': 0.9926594827586207, 'prec_micro': 0.9926594827586207, 'rec_micro': 0.9926594827586207}
epoch 57 time: 1.32e+02s, train loss: 4.708, metrics: {'f1': 0.1906596051998074, 'f1_macro': 0.5901854959985757, 'prec_macro': 0.5970974025974026, 'rec_macro': 0.5935102352694179, 'f1_micro': 0.9927543103448276, 'prec_micro': 0.9927543103448276, 'rec_micro': 0.9927543103448276}
epoch 58 time: 1.32e+02s, train loss: 4.719, metrics: {'f1': 0.18709209572153734, 'f1_macro': 0.5888013076855018, 'prec_macro': 0.5948560606060607, 'rec_macro': 0.5917259728063504, 'f1_micro': 0.9927521551724138, 'prec_micro': 0.9927521551724138, 'rec_micro': 0.9927521551724138}
epoch 59 time: 1.31e+02s, train loss: 4.733, metrics: {'f1': 0.1928294573643411, 'f1_macro': 0.5917807908762797, 'prec_macro': 0.5976277056277056, 'rec_macro': 0.5946114485741036, 'f1_micro': 0.9928189655172414, 'prec_micro': 0.9928189655172414, 'rec_micro': 0.9928189655172414}
epoch 60 time: 1.32e+02s, train loss: 4.708, metrics: {'f1': 0.20792079207920788, 'f1_macro': 0.6012310716996124, 'prec_macro': 0.6032467532467533, 'rec_macro': 0.6022287193436431, 'f1_micro': 0.993103448275862, 'prec_micro': 0.993103448275862, 'rec_micro': 0.993103448275862}
epoch 61 time: 1.31e+02s, train loss: 4.708, metrics: {'f1': 0.20463032113517549, 'f1_macro': 0.6001642258670787, 'prec_macro': 0.6010119047619047, 'rec_macro': 0.6005862326544118, 'f1_micro': 0.993114224137931, 'prec_micro': 0.993114224137931, 'rec_micro': 0.993114224137931}
epoch 62 time: 1.31e+02s, train loss: 4.718, metrics: {'f1': 0.19224116629602175, 'f1_macro': 0.5932734143112162, 'prec_macro': 0.5954556277056278, 'rec_macro': 0.5943515537709755, 'f1_micro': 0.9929547413793104, 'prec_micro': 0.9929547413793104, 'rec_micro': 0.9929547413793104}
epoch 63 time: 1.3e+02s, train loss: 4.706, metrics: {'f1': 0.1999029597282872, 'f1_macro': 0.5953591594148969, 'prec_macro': 0.6011493506493507, 'rec_macro': 0.5981666121651616, 'f1_micro': 0.9928922413793103, 'prec_micro': 0.9928922413793103, 'rec_micro': 0.9928922413793103}
epoch 64 time: 1.3e+02s, train loss: 4.703, metrics: {'f1': 0.20402157920549285, 'f1_macro': 0.5983816712027415, 'prec_macro': 0.6022012987012987, 'rec_macro': 0.6002541478083092, 'f1_micro': 0.9930043103448276, 'prec_micro': 0.9930043103448276, 'rec_micro': 0.9930043103448276}
epoch 65 time: 1.29e+02s, train loss: 4.708, metrics: {'f1': 0.19324853228962818, 'f1_macro': 0.5928507786957016, 'prec_macro': 0.5969177489177488, 'rec_macro': 0.5948394641290377, 'f1_micro': 0.9928922413793103, 'prec_micro': 0.9928922413793103, 'rec_micro': 0.9928922413793103}
epoch 66 time: 1.3e+02s, train loss: 4.739, metrics: {'f1': 0.1717343711992216, 'f1_macro': 0.5818267677759377, 'prec_macro': 0.5863474025974026, 'rec_macro': 0.5840244317622991, 'f1_micro': 0.9926616379310345, 'prec_micro': 0.9926616379310345, 'rec_micro': 0.9926616379310345}
epoch 67 time: 1.29e+02s, train loss: 4.748, metrics: {'f1': 0.1800674049109292, 'f1_macro': 0.5850549004483324, 'prec_macro': 0.591573593073593, 'rec_macro': 0.5881903216322537, 'f1_micro': 0.9926594827586207, 'prec_micro': 0.9926594827586207, 'rec_micro': 0.9926594827586207}
epoch 68 time: 1.29e+02s, train loss: 4.73, metrics: {'f1': 0.1801197604790419, 'f1_macro': 0.5846785398509536, 'prec_macro': 0.5920530303030304, 'rec_macro': 0.5882072566365659, 'f1_micro': 0.9926228448275862, 'prec_micro': 0.9926228448275862, 'rec_micro': 0.9926228448275862}
epoch 69 time: 1.29e+02s, train loss: 4.713, metrics: {'f1': 0.19799618320610687, 'f1_macro': 0.5929463276171777, 'prec_macro': 0.6018268398268398, 'rec_macro': 0.597178449426324, 'f1_micro': 0.9927543103448276, 'prec_micro': 0.9927543103448276, 'rec_micro': 0.9927543103448276}
epoch 70 time: 1.26e+02s, train loss: 4.704, metrics: {'f1': 0.20247148288973385, 'f1_macro': 0.5947631608282893, 'prec_macro': 0.6045714285714285, 'rec_macro': 0.5994193152363697, 'f1_micro': 0.9927672413793104, 'prec_micro': 0.9927672413793104, 'rec_micro': 0.9927672413793104}
epoch 71 time: 1.23e+02s, train loss: 4.712, metrics: {'f1': 0.19768813399386648, 'f1_macro': 0.5918566328246547, 'prec_macro': 0.602780303030303, 'rec_macro': 0.5970032228824923, 'f1_micro': 0.9926702586206897, 'prec_micro': 0.9926702586206897, 'rec_micro': 0.9926702586206897}
epoch 72 time: 1.21e+02s, train loss: 4.721, metrics: {'f1': 0.1859005311443747, 'f1_macro': 0.5881209081692398, 'prec_macro': 0.5943484848484848, 'rec_macro': 0.5911253097889393, 'f1_micro': 0.9927327586206897, 'prec_micro': 0.9927327586206897, 'rec_micro': 0.9927327586206897}
epoch 73 time: 1.23e+02s, train loss: 4.732, metrics: {'f1': 0.18797175553932308, 'f1_macro': 0.5898522725783161, 'prec_macro': 0.5946374458874459, 'rec_macro': 0.5921810150853464, 'f1_micro': 0.9928125, 'prec_micro': 0.9928125, 'rec_micro': 0.9928125}
epoch 74 time: 1.24e+02s, train loss: 4.744, metrics: {'f1': 0.17944377267230954, 'f1_macro': 0.5851217435795323, 'prec_macro': 0.590840909090909, 'rec_macro': 0.5878855790834717, 'f1_micro': 0.9926875, 'prec_micro': 0.9926875, 'rec_micro': 0.9926875}
